,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,7865608.029000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1014262.390000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,849228.012000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Softmax5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKV5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concat5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,562.298000,579.338000,817.889000,7814.538000,0.000000,249421.055000,7814.538000,302042.008000,250000.394000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,562.298000,579.338000,817.889000,11720.714000,0.000000,374421.119000,11720.714000,129172.754000,375000.458000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,562.298000,579.338000,817.889000,5861.258000,0.000000,186921.087000,5861.258000,156400.062000,187500.426000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,562.298000,579.338000,817.889000,15626.506000,0.000000,499420.863000,15626.506000,8367025.831000,500000.202000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,562.298000,579.338000,817.889000,4691.850000,0.000000,149421.119000,4691.850000,1171234.772000,150000.458000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,562.298000,579.338000,817.889000,3129.354000,0.000000,99421.055000,3129.354000,856283.204000,100000.394000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relu5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,5497.185000,0.000000,1645457.203000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,9403.361000,0.000000,228413.817000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,3543.905000,0.000000,1102763.853000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,13309.153000,0.000000,8415912.019000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,2374.497000,0.000000,1336079.203000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,812.001000,0.000000,1139745.788000,3129.354000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X5W2b2,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,2198.077000,2317.352000,3271.557000,7814.538000,0.000000,0.000000,7814.538000,392081.576000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,2198.077000,2317.352000,3271.557000,11720.714000,0.000000,0.000000,11720.714000,231464.398000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,5861.258000,0.000000,0.000000,5861.258000,1109079.836000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,15626.506000,0.000000,0.000000,15626.506000,8423845.428000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,2198.077000,2317.352000,3271.557000,4691.850000,0.000000,0.000000,4691.850000,1325213.697000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,2198.077000,2317.352000,3271.557000,3129.354000,0.000000,0.000000,3129.354000,1125706.446000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layernorm5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,7235.199000,0.000000,338326.494000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,11141.375000,0.000000,56321.672000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,5281.919000,0.000000,124267.147000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,15047.167000,0.000000,8407825.551000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,4112.511000,0.000000,1196146.759000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,2550.015000,0.000000,966451.449000,3129.354000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,340688.867000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,174533.188000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,180703.103000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,8409821.690000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1197715.652000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,968081.381000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,342807.093000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,172378.873000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,183736.467000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,8411817.829000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1187321.405000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,875500.966000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Softmax6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKV6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concat6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,562.298000,579.338000,817.889000,7814.538000,0.000000,249421.055000,7814.538000,218543.538000,250000.394000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,562.298000,579.338000,817.889000,11720.714000,0.000000,374421.119000,11720.714000,97350.216000,375000.458000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,562.298000,579.338000,817.889000,5861.258000,0.000000,186921.087000,5861.258000,127169.671000,187500.426000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,562.298000,579.338000,817.889000,15626.506000,0.000000,499420.863000,15626.506000,8913235.631000,500000.202000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,562.298000,579.338000,817.889000,4691.850000,0.000000,149421.119000,4691.850000,118901.432000,150000.458000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,562.298000,579.338000,817.889000,3129.354000,0.000000,99421.055000,3129.354000,956258.304000,100000.394000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relu6,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,5497.185000,0.000000,495135.936000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,9403.361000,0.000000,179928.456000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,3543.905000,0.000000,180343.225000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,13309.153000,0.000000,8965539.771000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,2374.497000,0.000000,1262950.236000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
